filename,width,height,class,xmin,ymin,xmax,ymax
3427.jpg,332,133,no_comercial,52,58,158,121
3427.jpg,332,133,no_comercial,155,60,255,119
3427.jpg,332,133,no_comercial,245,48,331,110
3428.jpg,332,133,comercial,112,63,148,96
3428.jpg,332,133,comercial,160,57,198,96
3428.jpg,332,133,no_comercial,0,50,73,104
3428.jpg,332,133,no_comercial,196,55,249,102
3428.jpg,332,133,no_comercial,234,43,278,101
3428.jpg,332,133,no_comercial,279,52,331,97
3431.jpg,332,133,no_comercial,0,36,204,117
3431.jpg,332,133,no_comercial,228,50,331,110
3432.jpg,332,133,no_comercial,69,52,218,126
3432.jpg,332,133,no_comercial,213,55,331,131
3432.jpg,332,133,no_comercial,0,41,102,111
3435.jpg,332,133,no_comercial,0,57,331,114
3436.jpg,332,133,no_comercial,0,53,331,107
3437.jpg,332,133,no_comercial,0,55,75,100
3437.jpg,332,133,comercial,98,50,147,90
3437.jpg,332,133,comercial,147,52,184,85
3437.jpg,332,133,no_comercial,192,51,231,90
3437.jpg,332,133,comercial,244,64,281,91
3437.jpg,332,133,no_comercial,280,53,331,107
3438.jpg,332,133,no_comercial,0,48,57,82
3438.jpg,332,133,no_comercial,60,51,88,81
3438.jpg,332,133,no_comercial,86,55,111,86
3438.jpg,332,133,no_comercial,112,55,142,83
3438.jpg,332,133,no_comercial,141,57,166,80
3438.jpg,332,133,no_comercial,165,56,213,84
3438.jpg,332,133,no_comercial,216,55,254,85
3439.jpg,332,133,comercial,0,46,43,89
3439.jpg,332,133,no_comercial,61,40,112,95
3439.jpg,332,133,no_comercial,156,50,261,91
3440.jpg,332,133,no_comercial,0,43,331,106
3445.jpg,332,133,no_comercial,0,51,331,119
3446.jpg,332,133,no_comercial,0,47,331,118
3447.jpg,332,133,no_comercial,0,52,63,101
3447.jpg,332,133,no_comercial,54,67,99,106
3447.jpg,332,133,no_comercial,93,63,146,102
3447.jpg,332,133,no_comercial,175,64,214,97
3447.jpg,332,133,no_comercial,213,57,266,100
3448.jpg,332,133,comercial,22,62,59,93
3448.jpg,332,133,comercial,0,63,27,95
3448.jpg,332,133,no_comercial,52,59,88,92
3448.jpg,332,133,no_comercial,80,56,116,93
3448.jpg,332,133,no_comercial,115,61,166,88
3448.jpg,332,133,no_comercial,181,66,220,92
3448.jpg,332,133,comercial,238,62,285,94
3450.jpg,332,133,no_comercial,0,43,331,120
3451.jpg,332,133,no_comercial,0,38,331,101
3453.jpg,332,133,no_comercial,0,32,331,104
3455.jpg,332,133,no_comercial,0,40,331,103
3456.jpg,332,133,no_comercial,0,45,80,87
3456.jpg,332,133,no_comercial,74,55,108,83
3456.jpg,332,133,comercial,106,59,126,79
3456.jpg,332,133,no_comercial,142,41,257,100
3456.jpg,332,133,no_comercial,249,50,331,109
3460.jpg,332,133,no_comercial,0,54,331,108
3461.jpg,332,133,comercial,154,56,184,89
3461.jpg,332,133,comercial,274,59,331,81
3461.jpg,332,133,comercial,75,65,114,91
3461.jpg,332,133,comercial,2,66,38,91
3461.jpg,332,133,no_comercial,111,66,137,92
3466.jpg,332,133,comercial,109,63,153,85
3466.jpg,332,133,no_comercial,0,65,54,92
3466.jpg,332,133,no_comercial,55,58,99,95
3466.jpg,332,133,no_comercial,225,61,260,89
3466.jpg,332,133,no_comercial,162,49,224,84
3466.jpg,332,133,no_comercial,261,56,304,89
3466.jpg,332,133,comercial,304,54,330,81
3467.jpg,332,133,no_comercial,0,41,330,102
3469.jpg,332,133,no_comercial,0,36,331,102
3471.jpg,332,133,comercial,0,36,44,80
3471.jpg,332,133,no_comercial,58,27,160,108
3471.jpg,332,133,no_comercial,162,23,259,114
3471.jpg,332,133,no_comercial,241,25,331,92
3472.jpg,332,133,no_comercial,49,35,331,107
3473.jpg,332,133,comercial,132,50,175,92
3473.jpg,332,133,comercial,213,56,257,87
3473.jpg,332,133,comercial,245,59,271,84
3473.jpg,332,133,comercial,258,60,311,90
3473.jpg,332,133,comercial,295,44,331,88
3473.jpg,332,133,comercial,62,59,110,77
3473.jpg,332,133,comercial,26,58,63,75
3473.jpg,332,133,comercial,117,63,127,71
3473.jpg,332,133,no_comercial,178,62,211,91
3474.jpg,332,133,no_comercial,213,47,310,83
3474.jpg,332,133,no_comercial,171,56,213,83
3474.jpg,332,133,comercial,127,64,141,74
3474.jpg,332,133,comercial,141,67,149,74
3474.jpg,332,133,comercial,149,61,164,76
3474.jpg,332,133,comercial,112,61,127,74
3474.jpg,332,133,comercial,78,60,109,80
3474.jpg,332,133,comercial,67,59,78,73
3474.jpg,332,133,no_comercial,27,64,84,88
3475.jpg,332,133,comercial,59,53,83,74
3475.jpg,332,133,comercial,93,55,121,74
3475.jpg,332,133,comercial,11,52,41,69
3475.jpg,332,133,no_comercial,132,46,331,106
3476.jpg,332,133,no_comercial,169,40,331,100
3476.jpg,332,133,comercial,98,50,157,84
3476.jpg,332,133,no_comercial,0,44,95,85
3480.jpg,332,133,comercial,166,55,221,97
3480.jpg,332,133,comercial,249,68,296,103
3480.jpg,332,133,no_comercial,23,38,144,86
3481.jpg,332,133,no_comercial,0,38,331,119
3482.jpg,332,133,no_comercial,0,49,331,106
3485.jpg,332,133,no_comercial,0,34,68,110
3485.jpg,332,133,no_comercial,52,56,153,110
3485.jpg,332,133,no_comercial,156,63,267,112
3486.jpg,332,133,no_comercial,52,53,164,104
3486.jpg,332,133,no_comercial,157,66,227,117
3486.jpg,332,133,no_comercial,226,32,331,103
3490.jpg,332,133,comercial,124,63,168,88
3490.jpg,332,133,comercial,57,58,116,90
3490.jpg,332,133,no_comercial,0,44,67,97
3490.jpg,332,133,no_comercial,213,35,331,110
3491.jpg,332,133,comercial,39,59,88,121
3491.jpg,332,133,no_comercial,81,51,139,95
3491.jpg,332,133,no_comercial,145,53,242,103
3491.jpg,332,133,no_comercial,237,49,327,94
3492.jpg,332,133,no_comercial,0,28,91,116
3492.jpg,332,133,no_comercial,65,35,162,118
3492.jpg,332,133,no_comercial,198,48,307,129
3493.jpg,332,133,no_comercial,0,46,92,88
3493.jpg,332,133,no_comercial,89,34,142,100
3493.jpg,332,133,no_comercial,128,36,197,105
3493.jpg,332,133,no_comercial,188,41,266,108
3493.jpg,332,133,no_comercial,237,8,331,110
3494.jpg,332,133,no_comercial,0,34,331,111
3495.jpg,332,133,no_comercial,0,34,331,109
3497.jpg,332,133,no_comercial,0,48,331,118
3500.jpg,332,133,comercial,246,50,261,81
3500.jpg,332,133,no_comercial,0,30,84,74
3500.jpg,332,133,no_comercial,96,38,202,106
3501.jpg,332,133,comercial,177,44,234,91
3501.jpg,332,133,comercial,238,55,273,87
3501.jpg,332,133,comercial,271,59,297,92
3501.jpg,332,133,comercial,57,48,88,76
3501.jpg,332,133,comercial,0,34,32,79
3501.jpg,332,133,no_comercial,107,25,170,90
3506.jpg,332,133,no_comercial,6,32,331,106
3507.jpg,332,133,no_comercial,0,37,331,111
3508.jpg,332,133,no_comercial,0,46,190,96
3508.jpg,332,133,no_comercial,204,28,331,93
3510.jpg,332,133,comercial,0,51,26,88
3510.jpg,332,133,no_comercial,30,35,107,90
3510.jpg,332,133,no_comercial,112,37,165,88
3510.jpg,332,133,no_comercial,175,32,306,99
3513.jpg,332,133,no_comercial,0,41,331,117
3514.jpg,332,133,no_comercial,0,32,331,112
3517.jpg,332,133,no_comercial,0,51,331,111
3518.jpg,332,133,no_comercial,0,44,331,106
3519.jpg,332,133,no_comercial,0,44,331,111
3520.jpg,332,133,no_comercial,0,54,331,121
3526.jpg,332,133,no_comercial,0,37,331,116
3528.jpg,332,133,no_comercial,0,39,107,108
3528.jpg,332,133,no_comercial,123,40,221,114
3528.jpg,332,133,no_comercial,218,44,331,104
3529.jpg,332,133,comercial,0,49,62,80
3529.jpg,332,133,no_comercial,58,57,79,79
3529.jpg,332,133,comercial,219,63,245,87
3529.jpg,332,133,comercial,171,56,200,91
3529.jpg,332,133,comercial,246,63,278,87
3529.jpg,332,133,no_comercial,92,60,110,76
3529.jpg,332,133,no_comercial,84,38,170,101
3531.jpg,332,133,comercial,0,50,62,85
3531.jpg,332,133,comercial,98,37,196,88
3531.jpg,332,133,comercial,198,38,286,89
3531.jpg,332,133,comercial,281,59,331,87
3531.jpg,332,133,no_comercial,59,45,95,93
3532.jpg,332,133,no_comercial,0,34,179,103
3532.jpg,332,133,comercial,200,53,258,83
3532.jpg,332,133,no_comercial,260,45,331,96
3533.jpg,332,133,comercial,204,46,297,109
3533.jpg,332,133,no_comercial,33,53,103,109
3533.jpg,332,133,comercial,38,78,77,114
3535.jpg,332,133,no_comercial,2,35,76,88
3535.jpg,332,133,no_comercial,69,48,154,93
3535.jpg,332,133,no_comercial,148,38,237,91
3535.jpg,332,133,no_comercial,243,36,331,92
3536.jpg,332,133,no_comercial,0,42,65,82
3536.jpg,332,133,no_comercial,62,43,117,84
3536.jpg,332,133,no_comercial,115,47,182,91
3536.jpg,332,133,no_comercial,172,40,237,93
3536.jpg,332,133,no_comercial,227,38,293,89
3537.jpg,332,133,comercial,46,48,100,88
3537.jpg,332,133,comercial,90,50,134,82
3537.jpg,332,133,comercial,168,59,202,82
3537.jpg,332,133,comercial,204,57,241,90
3537.jpg,332,133,comercial,241,62,282,84
3537.jpg,332,133,comercial,289,56,325,77
3537.jpg,332,133,comercial,0,56,35,83
3538.jpg,332,133,comercial,87,62,128,79
3538.jpg,332,133,comercial,126,65,148,77
3538.jpg,332,133,comercial,148,64,159,80
3538.jpg,332,133,comercial,159,62,179,75
3538.jpg,332,133,comercial,179,63,209,72
3538.jpg,332,133,comercial,209,63,231,76
3538.jpg,332,133,no_comercial,275,49,331,78
3538.jpg,332,133,no_comercial,0,52,59,79
3539.jpg,332,133,no_comercial,0,32,139,112
3539.jpg,332,133,no_comercial,219,37,331,96
3540.jpg,332,133,no_comercial,217,34,250,86
3540.jpg,332,133,no_comercial,238,31,288,79
3540.jpg,332,133,no_comercial,270,21,331,107
3540.jpg,332,133,no_comercial,52,31,195,110
3542.jpg,332,133,no_comercial,29,58,66,99
3542.jpg,332,133,no_comercial,51,60,92,91
3542.jpg,332,133,no_comercial,86,49,135,98
3542.jpg,332,133,no_comercial,123,55,152,93
3542.jpg,332,133,no_comercial,152,63,171,87
3542.jpg,332,133,no_comercial,171,50,211,95
3542.jpg,332,133,no_comercial,209,55,275,95
3542.jpg,332,133,no_comercial,259,51,306,91
3544.jpg,332,133,comercial,0,60,35,98
3544.jpg,332,133,comercial,36,59,66,93
3544.jpg,332,133,no_comercial,65,54,107,101
3544.jpg,332,133,no_comercial,102,52,331,127
3545.jpg,332,133,comercial,13,56,37,72
3545.jpg,332,133,comercial,0,54,15,78
3545.jpg,332,133,no_comercial,86,40,211,88
3545.jpg,332,133,no_comercial,213,36,331,94
3546.jpg,332,133,comercial,95,46,155,83
3546.jpg,332,133,comercial,186,54,236,87
3546.jpg,332,133,comercial,225,41,280,83
3546.jpg,332,133,comercial,262,55,291,83
3546.jpg,332,133,comercial,64,56,88,82
3546.jpg,332,133,comercial,7,56,48,91
3547.jpg,332,133,no_comercial,0,38,331,117
3550.jpg,332,133,no_comercial,0,43,331,110
3551.jpg,332,133,no_comercial,0,47,331,119
3552.jpg,332,133,no_comercial,0,41,331,108
3553.jpg,332,133,no_comercial,0,41,30,92
3553.jpg,332,133,comercial,33,55,70,86
3553.jpg,332,133,no_comercial,68,53,104,90
3553.jpg,332,133,no_comercial,96,40,162,93
3553.jpg,332,133,no_comercial,149,46,198,87
3553.jpg,332,133,no_comercial,189,43,243,96
3553.jpg,332,133,no_comercial,243,53,331,103
3556.jpg,332,133,no_comercial,9,46,124,107
3556.jpg,332,133,no_comercial,125,39,253,107
3556.jpg,332,133,comercial,238,65,258,79
3556.jpg,332,133,comercial,257,64,280,83
3556.jpg,332,133,comercial,273,61,303,89
3557.jpg,332,133,no_comercial,187,51,233,92
3557.jpg,332,133,no_comercial,233,49,264,86
3557.jpg,332,133,no_comercial,264,32,326,77
3557.jpg,332,133,no_comercial,71,35,195,107
3559.jpg,332,133,comercial,34,41,110,85
3559.jpg,332,133,no_comercial,107,41,164,91
3559.jpg,332,133,no_comercial,243,47,331,98
3561.jpg,332,133,no_comercial,0,42,331,104
3562.jpg,332,133,no_comercial,0,42,71,88
3562.jpg,332,133,comercial,93,53,146,90
3562.jpg,332,133,comercial,147,48,189,83
3562.jpg,332,133,no_comercial,193,59,256,91
3562.jpg,332,133,no_comercial,256,48,331,90
3565.jpg,332,133,no_comercial,0,46,331,117
3567.jpg,332,133,no_comercial,0,46,331,117
3569.jpg,332,133,no_comercial,0,43,182,110
3569.jpg,332,133,no_comercial,170,34,271,116
3569.jpg,332,133,no_comercial,262,40,331,91
3571.jpg,332,133,comercial,0,43,39,79
3571.jpg,332,133,comercial,115,58,187,105
3571.jpg,332,133,no_comercial,183,54,281,103
3571.jpg,332,133,no_comercial,279,57,331,110
3573.jpg,332,133,no_comercial,0,47,331,116
3574.jpg,332,133,no_comercial,0,45,136,91
3574.jpg,332,133,comercial,152,62,160,73
3574.jpg,332,133,comercial,161,59,177,75
3574.jpg,332,133,comercial,176,57,202,75
3574.jpg,332,133,comercial,200,57,222,78
3574.jpg,332,133,comercial,234,59,248,73
3574.jpg,332,133,comercial,245,61,255,74
3574.jpg,332,133,comercial,254,60,264,75
3574.jpg,332,133,comercial,265,61,284,72
3574.jpg,332,133,comercial,287,61,293,73
3574.jpg,332,133,comercial,304,60,326,74
3575.jpg,332,133,no_comercial,0,43,331,110
3576.jpg,332,133,no_comercial,0,37,331,97
3578.jpg,332,133,no_comercial,0,48,331,111
3579.jpg,332,133,no_comercial,0,45,331,114
3581.jpg,332,133,no_comercial,0,37,331,119
3583.jpg,332,133,no_comercial,185,52,331,118
3583.jpg,332,133,no_comercial,77,33,159,107
3585.jpg,332,133,no_comercial,21,25,232,83
3585.jpg,332,133,comercial,219,60,255,78
3585.jpg,332,133,no_comercial,251,58,282,83
3586.jpg,332,133,comercial,127,57,191,86
3586.jpg,332,133,no_comercial,190,48,251,85
3586.jpg,332,133,comercial,253,57,320,95
3586.jpg,332,133,comercial,40,64,66,96
3586.jpg,332,133,comercial,22,63,41,93
3586.jpg,332,133,no_comercial,67,63,108,87
3587.jpg,332,133,no_comercial,180,51,273,112
3587.jpg,332,133,no_comercial,18,33,149,95
3587.jpg,332,133,no_comercial,262,55,331,112
3596.jpg,332,133,no_comercial,149,46,213,94
3596.jpg,332,133,no_comercial,210,49,280,92
3596.jpg,332,133,no_comercial,95,45,158,88
3596.jpg,332,133,no_comercial,0,48,102,109
3601.jpg,332,133,no_comercial,0,46,114,94
3601.jpg,332,133,no_comercial,101,45,191,95
3601.jpg,332,133,no_comercial,191,38,267,93
3602.jpg,332,133,no_comercial,0,44,180,95
3602.jpg,332,133,no_comercial,171,42,241,80
3602.jpg,332,133,no_comercial,231,41,271,84
3602.jpg,332,133,comercial,282,52,325,81
3604.jpg,332,133,no_comercial,0,41,331,114
3606.jpg,332,133,no_comercial,0,46,72,94
3606.jpg,332,133,no_comercial,67,51,142,85
3606.jpg,332,133,no_comercial,129,51,203,97
3606.jpg,332,133,no_comercial,209,39,270,88
3608.jpg,332,133,comercial,156,53,222,76
3608.jpg,332,133,comercial,219,42,263,78
3608.jpg,332,133,comercial,285,53,317,77
3608.jpg,332,133,comercial,30,46,97,75
3608.jpg,332,133,comercial,104,61,121,72
3608.jpg,332,133,no_comercial,128,60,145,71
3609.jpg,332,133,no_comercial,0,33,331,108
3610.jpg,332,133,no_comercial,0,40,331,110
3614.jpg,332,133,no_comercial,90,32,315,97
3614.jpg,332,133,no_comercial,0,33,54,72
3615.jpg,332,133,no_comercial,0,32,331,111
3616.jpg,332,133,no_comercial,0,33,331,124
3617.jpg,332,133,comercial,0,40,32,87
3617.jpg,332,133,comercial,30,38,98,90
3617.jpg,332,133,no_comercial,97,47,166,87
3617.jpg,332,133,no_comercial,162,51,239,99
3617.jpg,332,133,no_comercial,242,61,328,110
3619.jpg,332,133,comercial,0,52,34,94
3619.jpg,332,133,comercial,18,66,98,113
3619.jpg,332,133,comercial,93,66,130,99
3619.jpg,332,133,comercial,206,55,297,94
3619.jpg,332,133,no_comercial,122,56,184,101
3620.jpg,332,133,comercial,1,49,83,92
3620.jpg,332,133,no_comercial,75,46,119,86
3620.jpg,332,133,no_comercial,112,49,135,80
3620.jpg,332,133,no_comercial,133,39,266,79
3620.jpg,332,133,no_comercial,252,47,330,83
3622.jpg,332,133,comercial,50,62,100,80
3622.jpg,332,133,comercial,101,68,126,81
3622.jpg,332,133,comercial,124,65,153,80
3622.jpg,332,133,no_comercial,150,67,180,80
3622.jpg,332,133,no_comercial,201,57,331,102
3625.jpg,332,133,no_comercial,0,49,331,101
3627.jpg,332,133,no_comercial,0,41,40,90
3627.jpg,332,133,no_comercial,31,56,73,92
3627.jpg,332,133,no_comercial,64,56,120,105
3627.jpg,332,133,no_comercial,115,64,192,106
3627.jpg,332,133,no_comercial,183,54,282,115
3627.jpg,332,133,no_comercial,266,53,331,115
3628.jpg,332,133,comercial,0,46,15,82
3628.jpg,332,133,no_comercial,15,43,85,97
3628.jpg,332,133,no_comercial,66,49,130,93
3628.jpg,332,133,no_comercial,125,55,234,120
3628.jpg,332,133,no_comercial,218,46,331,105
3631.jpg,332,133,comercial,0,53,42,69
3631.jpg,332,133,no_comercial,40,58,62,68
3631.jpg,332,133,no_comercial,65,49,322,123
3632.jpg,332,133,comercial,24,46,76,86
3632.jpg,332,133,comercial,112,58,174,77
3632.jpg,332,133,no_comercial,173,50,298,89
3633.jpg,332,133,no_comercial,22,57,79,91
3633.jpg,332,133,no_comercial,111,48,205,89
3633.jpg,332,133,no_comercial,202,55,271,91
3633.jpg,332,133,no_comercial,267,46,319,86
3635.jpg,332,133,no_comercial,0,49,331,108
3637.jpg,332,133,comercial,0,52,48,96
3637.jpg,332,133,comercial,53,62,139,99
3637.jpg,332,133,no_comercial,132,58,239,98
3638.jpg,332,133,no_comercial,0,45,90,118
3638.jpg,332,133,no_comercial,100,29,321,98
3642.jpg,332,133,no_comercial,5,43,331,119
3643.jpg,332,133,no_comercial,0,40,41,92
3643.jpg,332,133,no_comercial,19,41,116,98
3643.jpg,332,133,no_comercial,101,42,248,98
3643.jpg,332,133,no_comercial,222,36,291,103
3643.jpg,332,133,no_comercial,273,39,331,100
3644.jpg,332,133,no_comercial,0,40,17,90
3644.jpg,332,133,no_comercial,12,50,63,103
3644.jpg,332,133,no_comercial,57,52,100,104
3644.jpg,332,133,no_comercial,78,46,158,106
3644.jpg,332,133,no_comercial,143,41,202,95
3644.jpg,332,133,comercial,207,62,252,94
3644.jpg,332,133,no_comercial,247,57,289,100
3644.jpg,332,133,no_comercial,289,49,331,114
3645.jpg,332,133,no_comercial,0,48,331,105
3647.jpg,332,133,no_comercial,0,41,40,96
3647.jpg,332,133,no_comercial,42,60,78,103
3647.jpg,332,133,no_comercial,67,62,103,97
3647.jpg,332,133,no_comercial,100,59,130,94
3647.jpg,332,133,comercial,125,65,159,95
3647.jpg,332,133,no_comercial,154,55,186,100
3647.jpg,332,133,no_comercial,185,47,227,104
3647.jpg,332,133,no_comercial,223,62,268,107
3647.jpg,332,133,no_comercial,244,67,329,110
3648.jpg,332,133,comercial,69,60,99,102
3648.jpg,332,133,no_comercial,18,35,72,103
3648.jpg,332,133,no_comercial,101,50,202,102
3648.jpg,332,133,no_comercial,179,50,279,108
3648.jpg,332,133,no_comercial,265,50,331,116
3649.jpg,332,133,no_comercial,0,44,331,102
3650.jpg,332,133,no_comercial,0,46,86,115
3650.jpg,332,133,no_comercial,74,50,149,106
3650.jpg,332,133,no_comercial,134,56,184,93
3650.jpg,332,133,no_comercial,174,54,215,106
3650.jpg,332,133,no_comercial,219,59,331,106
3651.jpg,332,133,no_comercial,0,37,121,111
3651.jpg,332,133,no_comercial,131,41,223,89
3651.jpg,332,133,no_comercial,221,48,267,75
3652.jpg,332,133,no_comercial,0,43,118,87
3652.jpg,332,133,comercial,136,67,146,76
3652.jpg,332,133,no_comercial,149,64,168,77
3652.jpg,332,133,no_comercial,166,65,191,82
3652.jpg,332,133,no_comercial,177,22,331,109
3653.jpg,332,133,no_comercial,0,37,162,106
3653.jpg,332,133,comercial,167,48,254,101
3653.jpg,332,133,no_comercial,257,51,331,102
3655.jpg,332,133,no_comercial,0,23,331,97
3658.jpg,332,133,no_comercial,0,41,331,104
3661.jpg,332,133,no_comercial,0,33,331,101
3663.jpg,332,133,no_comercial,0,24,331,107
3664.jpg,332,133,no_comercial,0,39,331,113
3665.jpg,332,133,no_comercial,0,35,331,113
3667.jpg,332,133,no_comercial,0,23,141,99
3667.jpg,332,133,no_comercial,141,36,199,85
3667.jpg,332,133,no_comercial,188,37,241,85
3668.jpg,332,133,comercial,0,23,55,97
3668.jpg,332,133,no_comercial,55,33,238,103
3668.jpg,332,133,no_comercial,189,12,312,90
3669.jpg,332,133,no_comercial,0,42,331,104
3670.jpg,332,133,no_comercial,0,45,331,115
3675.jpg,332,133,comercial,0,29,142,93
3675.jpg,332,133,comercial,138,52,213,96
3675.jpg,332,133,comercial,202,51,267,95
3675.jpg,332,133,no_comercial,261,43,319,87
3676.jpg,332,133,comercial,33,55,96,92
3676.jpg,332,133,comercial,130,62,196,99
3676.jpg,332,133,comercial,190,54,252,95
3676.jpg,332,133,comercial,261,52,331,94
3676.jpg,332,133,no_comercial,87,55,139,101
3677.jpg,332,133,no_comercial,0,42,87,107
3677.jpg,332,133,no_comercial,90,58,131,95
3677.jpg,332,133,comercial,139,54,176,96
3677.jpg,332,133,no_comercial,175,66,224,116
3677.jpg,332,133,no_comercial,226,51,331,122
3678.jpg,332,133,no_comercial,2,44,331,106
3679.jpg,332,133,no_comercial,0,30,102,126
3679.jpg,332,133,no_comercial,93,22,220,124
3679.jpg,332,133,no_comercial,208,32,331,110
3682.jpg,332,133,no_comercial,0,29,207,109
3682.jpg,332,133,no_comercial,207,32,331,115
3686.jpg,332,133,no_comercial,0,46,331,100
3687.jpg,332,133,no_comercial,0,48,331,96
3689.jpg,332,133,comercial,0,54,51,92
3689.jpg,332,133,comercial,36,59,91,103
3689.jpg,332,133,comercial,89,61,166,105
3689.jpg,332,133,comercial,178,56,293,120
3689.jpg,332,133,comercial,294,65,331,117
3698.jpg,332,133,no_comercial,0,34,331,91
3702.jpg,332,133,no_comercial,0,39,53,81
3702.jpg,332,133,no_comercial,49,36,80,77
3702.jpg,332,133,no_comercial,91,57,132,84
3702.jpg,332,133,no_comercial,128,57,182,88
3702.jpg,332,133,no_comercial,181,47,224,90
3702.jpg,332,133,no_comercial,223,57,331,102
3706.jpg,332,133,no_comercial,0,38,331,102
3708.jpg,332,133,comercial,89,64,126,82
3708.jpg,332,133,comercial,125,63,175,82
3708.jpg,332,133,no_comercial,48,63,83,84
3709.jpg,332,133,no_comercial,0,42,331,95
3711.jpg,332,133,comercial,90,53,129,77
3711.jpg,332,133,no_comercial,140,43,331,106
3711.jpg,332,133,no_comercial,0,59,97,111
3712.jpg,332,133,no_comercial,0,35,211,112
3712.jpg,332,133,comercial,218,47,297,77
3713.jpg,332,133,no_comercial,0,31,331,106
3714.jpg,332,133,no_comercial,0,33,60,104
3714.jpg,332,133,no_comercial,56,42,132,100
3714.jpg,332,133,no_comercial,121,55,196,100
3714.jpg,332,133,no_comercial,188,59,240,99
3714.jpg,332,133,comercial,231,62,275,96
3714.jpg,332,133,no_comercial,262,60,329,96
3715.jpg,332,133,no_comercial,0,37,67,91
3715.jpg,332,133,no_comercial,71,38,120,92
3715.jpg,332,133,no_comercial,110,44,170,93
3715.jpg,332,133,no_comercial,186,42,331,105
3716.jpg,332,133,no_comercial,0,43,43,90
3716.jpg,332,133,comercial,77,39,127,64
3716.jpg,332,133,no_comercial,140,33,196,67
3716.jpg,332,133,no_comercial,193,26,257,72
3716.jpg,332,133,no_comercial,261,33,331,77
3717.jpg,332,133,no_comercial,0,32,331,77
3719.jpg,332,133,no_comercial,0,40,331,102
3720.jpg,332,133,no_comercial,0,44,120,87
3720.jpg,332,133,no_comercial,104,37,201,97
3720.jpg,332,133,comercial,191,43,265,113
3720.jpg,332,133,no_comercial,261,49,331,96
3722.jpg,332,133,no_comercial,0,51,331,121
3724.jpg,332,133,no_comercial,0,38,331,90
3726.jpg,332,133,no_comercial,0,25,331,97
3727.jpg,332,133,no_comercial,0,39,61,96
3727.jpg,332,133,comercial,89,51,138,91
3727.jpg,332,133,no_comercial,136,55,187,88
3727.jpg,332,133,no_comercial,173,49,231,106
3727.jpg,332,133,comercial,292,59,331,92
3727.jpg,332,133,no_comercial,222,47,293,106
3728.jpg,332,133,no_comercial,0,49,331,110
3732.jpg,332,133,no_comercial,0,26,101,117
3732.jpg,332,133,no_comercial,92,31,211,122
3732.jpg,332,133,no_comercial,198,61,287,124
3733.jpg,332,133,no_comercial,0,22,331,103
3736.jpg,332,133,comercial,0,51,26,105
3736.jpg,332,133,comercial,29,59,85,93
3736.jpg,332,133,comercial,285,58,331,90
3736.jpg,332,133,comercial,160,61,217,97
3736.jpg,332,133,comercial,132,57,154,75
3736.jpg,332,133,comercial,158,61,172,70
3736.jpg,332,133,comercial,90,62,114,87
3737.jpg,332,133,no_comercial,0,55,331,102
3738.jpg,332,133,no_comercial,0,48,331,108
3740.jpg,332,133,no_comercial,0,43,331,99
3741.jpg,332,133,no_comercial,0,44,41,87
3741.jpg,332,133,comercial,40,36,136,90
3741.jpg,332,133,no_comercial,155,40,279,88
3742.jpg,332,133,no_comercial,0,35,331,108
3744.jpg,332,133,no_comercial,0,35,160,100
3744.jpg,332,133,comercial,172,61,197,85
3744.jpg,332,133,no_comercial,199,44,329,113
3746.jpg,332,133,no_comercial,0,62,50,104
3746.jpg,332,133,no_comercial,47,62,95,105
3746.jpg,332,133,no_comercial,93,68,141,109
3746.jpg,332,133,no_comercial,135,62,183,110
3746.jpg,332,133,no_comercial,178,68,243,113
3746.jpg,332,133,no_comercial,242,67,294,114
3748.jpg,332,133,no_comercial,0,44,68,111
3748.jpg,332,133,no_comercial,105,41,331,106
3750.jpg,332,133,comercial,100,55,140,85
3750.jpg,332,133,no_comercial,139,53,199,89
3750.jpg,332,133,no_comercial,185,38,331,103
3750.jpg,332,133,no_comercial,0,49,54,92
3750.jpg,332,133,no_comercial,49,49,100,98
3751.jpg,332,133,no_comercial,0,39,104,96
3751.jpg,332,133,comercial,113,55,176,99
3751.jpg,332,133,no_comercial,178,45,219,90
3751.jpg,332,133,no_comercial,218,54,288,90
3753.jpg,332,133,no_comercial,0,44,100,93
3753.jpg,332,133,no_comercial,104,55,196,96
3753.jpg,332,133,no_comercial,192,39,331,91
3754.jpg,332,133,no_comercial,1,48,331,116
3755.jpg,332,133,comercial,0,43,45,89
3755.jpg,332,133,comercial,23,35,104,94
3755.jpg,332,133,comercial,137,47,180,91
3755.jpg,332,133,comercial,179,57,231,97
3755.jpg,332,133,comercial,242,58,331,109
3759.jpg,332,133,no_comercial,146,49,220,101
3759.jpg,332,133,no_comercial,217,45,261,107
3759.jpg,332,133,no_comercial,254,36,291,97
3759.jpg,332,133,comercial,101,54,149,97
3759.jpg,332,133,comercial,62,59,99,101
3759.jpg,332,133,no_comercial,0,53,62,106
3760.jpg,332,133,comercial,124,53,171,109
3760.jpg,332,133,comercial,168,62,199,96
3760.jpg,332,133,comercial,206,56,247,104
3760.jpg,332,133,comercial,260,63,291,95
3760.jpg,332,133,no_comercial,0,56,76,102
3760.jpg,332,133,no_comercial,67,51,122,104
3761.jpg,332,133,comercial,169,41,284,89
3761.jpg,332,133,comercial,15,47,97,81
3761.jpg,332,133,no_comercial,90,27,165,96
3763.jpg,332,133,no_comercial,0,52,331,121
3764.jpg,332,133,no_comercial,0,51,331,115
